GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "33000","New Hampshire",1,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41731,41999,43010,43248,43763,44296,44686,45419,45365,46409,47867,48152,46619,50566,48696,(NA)
 "33000","New Hampshire",1,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",30348,31857,35323,36782,37013,37374,39324,40404,42866,44422,45713,45119,46983,49088,50719,50428,51993,54166,55681,57882,60338,63947,67537,73682,74827,78944
 "33000","New Hampshire",1,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",26587,27743,30496,32264,33313,33969,35869,36527,38576,39723,41027,41593,43139,44569,46249,45502,46713,48393,49571,51779,54334,57430,60778,65102,64402,69821
 "33000","New Hampshire",1,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",24570,26148,27887,29144,30327,32139,33900,35741,37294,39040,39545,39300,40511,41545,42586,43632,44330,45941,46880,49084,50571,51892,51387,56720,62253,65908
 "33000","New Hampshire",1,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),106.272,105.231,104.064,103.513,102.937,102.840,102.144,103.956,105.144,105.765,103.530,103.978,105.285,102.520,107.644,(NA)
 "33000","New Hampshire",1,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),94.762,93.573,94.192,96.064,97.310,98.500,99.203,101.149,103.340,105.765,105.650,107.631,110.164,111.748,124.913,(NA)
 "33000","New Hampshire",1,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",743341,760763,783545,788168,788485,797649,812824,825602,835584,848007,844885,820826,813758,818810,824378,835032,844521,860652,873123,882481,892584,890078,858485,894657,919580,945323
 "34000","New Jersey",2,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",461237.3,477827.9,503901.5,509631.5,517752.2,529815.9,536174.0,546357.8,555211.0,560823.8,573202.7,546362.2,554764.4,548479.3,560729.7,570952.4,570696.4,581414.9,587049.7,590086.7,606892.2,618691.0,597221.4,632463.3,650235.8,663888.5
 "34000","New Jersey",2,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),469080.7,442074.8,456219.3,463368.0,469116.2,468261.5,481089.2,500906.3,509586.1,519160.2,523261.2,543573.6,569453.0,593572.9,567277.9,(NA)
 "34000","New Jersey",2,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),364831.4,346665.4,357968.9,357039.7,360496.4,365184.6,372262.0,381162.5,387852.6,392232.8,393723.9,402062.7,391179.7,431827.4,440924.9,(NA)
 "34000","New Jersey",2,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",318104.0,334966.4,360530.4,372819.2,385045.6,399996.5,415490.8,436064.4,457681.5,474539.6,493289.4,481452.7,491229.0,494292.8,516098.2,534212.1,543824.1,565807.7,578651.4,590086.7,619340.2,643317.7,631552.3,695443.2,758288.7,806665.2
 "34000","New Jersey",2,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",286580.2,299723.8,329591.8,341308.9,345988.7,354097.7,369770.9,382749.3,410264.9,435048.7,449545.4,436271.4,448931.1,469252.9,484600.0,488591.3,509357.6,530303.1,545301.7,566237.1,591910.4,625170.3,653079.7,704936.4,719973.5,762802.9
 "34000","New Jersey",2,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",243362.5,252709.4,276109.9,287114.5,300292.2,310910.2,325233.5,331779.7,354300.9,371189.8,384724.6,387087.3,397235.0,409360.8,425028.0,421449.1,439473.5,454670.3,468296.2,487599.4,512769.8,541341.9,570835.0,609076.5,603239.2,661194.4
 "34000","New Jersey",2,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",206219.0,220351.8,237684.3,250245.6,262635.3,278154.7,294265.6,311008.9,326975.3,340079.3,349924.5,342548.8,352741.4,362084.6,372893.6,381523.2,394640.6,404207.8,415927.6,428802.3,446294.5,464060.7,453945.7,516834.1,558950.3,592882.2
 "34000","New Jersey",2,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),53849,50491,51790,52199,52513,52117,53254,55187,55877,56585,56760,58709,61418,64046,61250,(NA)
 "34000","New Jersey",2,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41881,39594,40636,40221,40354,40645,41207,41994,42528,42751,42709,43425,42191,46594,47607,(NA)
 "34000","New Jersey",2,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",34580,35854,39095,40189,40454,41167,42825,44238,47366,50133,51606,49828,50962,52862,54247,54380,56383,58425,59793,61716,64206,67522,70433,76052,77744,82103
 "34000","New Jersey",2,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",29365,30230,32751,33807,35111,36146,37666,38347,40904,42774,44165,44210,45094,46115,47578,46907,48647,50093,51349,53145,55622,58468,61563,65710,65139,71166
 "34000","New Jersey",2,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",24883,26359,28193,29466,30708,32338,34080,35947,37750,39189,40170,39123,40043,40789,41742,42463,43685,44533,45607,46736,48411,50121,48957,55758,60356,63814
 "34000","New Jersey",2,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),107.563,111.124,108.867,109.277,109.420,109.077,109.154,108.990,109.111,109.323,111.078,111.253,110.711,109.223,108.757,(NA)
 "34000","New Jersey",2,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.914,98.813,98.540,101.413,103.439,104.474,106.012,106.046,107.239,109.323,113.352,115.162,115.842,119.054,126.204,(NA)
 "34000","New Jersey",2,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",4500635,4571128,4748598,4777145,4791997,4825010,4909630,4991163,5057231,5130173,5123837,4992097,4960649,5018547,5053885,5133106,5206898,5303132,5391258,5448785,5550061,5571281,5319518,5585258,5874226,6036507
 "35000","New Mexico",6,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",67718.1,71421.0,72733.8,72996.4,75345.9,78766.8,85751.0,86295.9,88554.5,89392.3,89012.9,90829.2,90721.0,90552.3,90762.4,90104.0,92621.1,93503.9,93043.5,93210.1,96077.0,100342.2,97622.4,100917.6,103301.6,110323.7
 "35000","New Mexico",6,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),79607.8,78630.2,81361.8,81154.2,81911.4,79945.2,83438.8,85378.8,87207.5,86238.4,92359.5,94884.3,103129.2,110822.1,104613.6,(NA)
 "35000","New Mexico",6,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),67496.9,66514.8,68712.8,68202.3,68635.9,69761.9,71445.9,72905.3,74403.7,74306.7,79509.5,78292.6,77266.0,86378.8,86746.3,(NA)
 "35000","New Mexico",6,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",50573.1,52801.9,55002.2,55660.2,57718.3,62867.9,70593.4,74130.9,78008.2,81100.3,84339.7,82641.3,84862.6,87056.0,87681.0,88773.3,92523.4,90779.4,90476.0,93210.1,98838.2,103821.0,100656.4,112978.5,128138.8,135009.6
 "35000","New Mexico",6,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",38233.1,38915.1,41922.3,44958.8,46821.7,49019.7,52099.7,55540.8,59713.7,63243.6,67462.4,67011.8,69499.8,73017.7,74610.8,73079.8,77266.0,79130.8,80782.3,82354.1,86179.5,91208.9,98480.2,107310.6,112180.9,117016.3
 "35000","New Mexico",6,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",34114.1,34610.8,37397.4,39989.5,42472.4,44841.6,47767.3,50465.3,53859.8,56872.9,61186.6,61704.7,64286.0,66995.0,68573.5,66440.1,70306.2,71903.8,73506.7,75092.2,78926.0,83191.5,91027.8,98669.7,100688.3,105653.9
 "35000","New Mexico",6,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",32383.8,34289.5,36370.9,37920.9,39536.0,41854.5,44802.0,48348.7,51691.5,54730.9,57246.1,56758.5,58776.8,61451.0,62602.2,63851.9,66245.1,67683.2,69069.9,71126.1,74341.9,75460.4,74341.1,84948.6,92542.4,97420.9
 "35000","New Mexico",6,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39593,38605,39402,38977,39187,38133,39827,40734,41535,41045,43916,44966,48683,52357,49501,(NA)
 "35000","New Mexico",6,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33569,32656,33277,32756,32836,33275,34102,34783,35437,35366,37806,37103,36474,40809,41047,(NA)
 "35000","New Mexico",6,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",21318,21523,23019,24545,25237,26108,27366,28744,30433,31780,33552,32901,33658,35069,35695,34858,36880,37753,38475,39197,40977,43224,46486,50691,53079,55343
 "35000","New Mexico",6,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",19021,19142,20534,21832,22892,23883,25090,26117,27450,28578,30431,30295,31133,32176,32806,31691,33558,34305,35009,35740,37528,39425,42968,46609,47641,49969
 "35000","New Mexico",6,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",18056,18965,19971,20703,21310,22292,23533,25022,26344,27502,28471,27866,28465,29514,29950,30456,31620,32292,32896,33853,35349,35761,35092,40128,43787,46076
 "35000","New Mexico",6,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.114,95.964,94.505,97.088,96.483,95.561,95.469,95.414,94.452,95.720,91.625,92.967,91.790,89.812,90.981,(NA)
 "35000","New Mexico",6,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),84.813,85.332,85.540,90.101,91.209,91.528,92.721,92.837,92.831,95.720,93.501,96.233,96.044,97.896,105.577,(NA)
 "35000","New Mexico",6,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",937525,942297,964919,976506,984383,1003008,1027012,1050201,1079128,1103272,1105330,1071898,1059918,1064201,1067145,1075551,1083585,1092272,1092375,1095489,1110587,1116429,1068784,1091164,1129393,1165897
 "36000","New York",2,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",1112323.6,1172149.8,1217036.4,1240755.2,1228580.8,1236563.1,1269433.1,1301438.0,1339568.5,1353798.9,1328095.7,1379504.6,1431624.0,1440346.8,1496280.1,1501818.0,1535375.9,1565835.2,1590567.8,1624800.7,1665186.8,1704364.3,1656784.8,1736222.3,1765102.1,1791210.7
 "36000","New York",2,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),926923.5,917581.6,947703.2,967685.2,1003696.1,1001472.7,1031400.4,1067425.9,1089331.4,1144857.9,1163672.3,1186428.6,1222601.1,1264254.0,1189919.2,(NA)
 "36000","New York",2,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),693019.8,693323.5,715428.9,723455.9,739887.6,756221.2,788913.9,804830.7,819000.7,841269.1,866638.2,884636.6,834353.4,886171.7,923029.0,(NA)
 "36000","New York",2,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",744958.9,794009.5,839853.0,876285.2,885386.2,908535.2,958565.3,1009851.0,1072271.8,1116265.3,1107860.2,1155492.3,1217748.0,1245769.4,1324471.3,1364632.9,1434606.3,1498474.7,1556830.0,1624800.7,1710665.6,1787470.9,1773369.8,1923413.3,2052758.8,2172009.6
 "36000","New York",2,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",600087.2,635242.7,683214.3,709417.6,707561.1,717555.3,749469.3,777653.2,836022.6,899609.9,920456.5,906188.3,943392.7,995231.4,1039791.6,1051798.1,1090000.8,1137082.3,1176654.7,1255776.7,1298669.0,1343851.2,1415297.4,1509255.2,1524707.0,1611169.3
 "36000","New York",2,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",504091.1,530616.2,568728.6,583896.3,606733.9,621295.4,645364.0,659555.4,699026.8,742709.5,762279.4,785048.3,812982.9,845519.6,887922.1,878323.9,905575.3,938250.0,982658.7,1048815.7,1084639.6,1124785.1,1202102.6,1253736.8,1220340.3,1339351.1
 "36000","New York",2,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",404980.9,433573.4,466230.0,485087.9,502975.5,530354.9,562684.8,599438.4,633093.2,665303.1,688749.3,685583.9,713167.9,745100.2,767522.1,795231.1,834805.0,858787.2,886553.6,924936.8,969165.4,1006154.7,962822.3,1065899.5,1164641.8,1248145.3
 "36000","New York",2,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),48246,47526,48800,49369,50801,50345,51565,53135,54059,56703,57543,58669,60801,63666,60472,(NA)
 "36000","New York",2,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36071,35910,36840,36909,37448,38016,39442,40064,40644,41667,42855,43746,41493,44627,46909,(NA)
 "36000","New York",2,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",31995,33641,35955,37176,36972,37420,39093,40645,43760,47020,47909,46936,48579,50775,52628,52875,54495,56603,58392,62196,64218,66454,70396,76016,77502,82323
 "36000","New York",2,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",26876,28101,29930,30598,31703,32400,33663,34473,36589,38820,39676,40661,41863,43137,44941,44154,45274,46705,48765,51946,53635,55621,59792,63146,62031,68435
 "36000","New York",2,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",21592,22961,24536,25420,26282,27657,29350,31331,33138,34774,35849,35509,36723,38014,38847,39977,41736,42749,43996,45811,47925,49755,47890,53685,59199,63775
 "36000","New York",2,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),111.455,111.204,110.132,110.978,109.733,109.791,108.954,109.666,110.138,109.945,109.587,109.565,110.127,109.685,107.599,(NA)
 "36000","New York",2,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),99.384,98.884,99.684,102.992,103.735,105.159,105.817,106.704,108.248,109.945,111.830,113.414,115.231,119.557,124.861,(NA)
 "36000","New York",2,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",9901394,10164527,10424526,10438676,10348481,10377941,10513473,10654659,10810338,11083019,11197859,10984512,11005904,11294271,11433058,11619011,11865761,12099197,12259166,12391361,12655123,12745397,11871078,12226672,12780826,13172935
 "37000","North Carolina",5,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",351977.9,372030.3,384115.3,387433.9,393685.9,404582.5,420579.4,442305.6,470663.9,477920.8,492688.8,473610.5,482030.4,484200.3,488126.5,497456.6,509782.4,525229.1,536308.5,546810.1,556573.7,567975.0,564504.4,600217.3,619537.2,638067.3
 "37000","North Carolina",5,SASUMMARY,2,"..."," Real personal income (millions of constant (2017) dollars) 2/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),427092.2,419035.5,408988.1,409607.3,428209.4,416375.5,432979.7,456418.1,466543.3,484514.6,499977.6,528172.6,567554.5,587520.1,569463.6,(NA)
 "37000","North Carolina",5,SASUMMARY,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),330830.3,331678.6,334334.7,337256.0,343565.0,349572.0,359507.8,373938.9,382962.4,397708.6,409322.6,425809.4,427006.5,457835.3,468159.7,(NA)
 "37000","North Carolina",5,SASUMMARY,4,"..."," Gross domestic product (GDP) ","Millions of current dollars",246721.8,264924.3,277556.1,287317.1,297653.0,310200.3,329017.7,354798.5,388012.1,402188.3,420707.2,413096.8,422282.2,430040.1,444063.2,460946.4,482295.7,508672.4,528284.3,546810.1,568037.3,592449.6,600683.3,662147.1,728498.7,788103.2
 "37000","North Carolina",5,SASUMMARY,5,"..."," Personal income ","Millions of current dollars",198232.0,207943.0,221516.2,228090.9,231930.9,241805.1,261603.4,280391.8,304872.7,327886.5,351637.5,339441.5,343104.3,355001.6,377867.2,373140.6,393886.1,414760.4,429054.9,449817.7,473093.3,501618.1,541067.5,602410.1,630558.8,670051.1
 "37000","North Carolina",5,SASUMMARY,6,"..."," Disposable personal income ","Millions of current dollars",171963.1,180585.5,191808.8,197956.1,205562.0,216638.7,235502.7,250047.8,270682.5,289740.6,313853.2,309829.8,312109.5,318906.9,341049.4,332773.0,351332.9,366949.2,378998.7,398999.2,421434.9,445838.5,484071.3,533747.5,547506.4,595900.4
 "37000","North Carolina",5,SASUMMARY,7,"..."," Personal consumption expenditures ","Millions of current dollars",155992.9,168402.8,181525.7,188401.9,193989.9,203546.0,217242.9,233498.5,248355.5,263993.0,272605.7,269018.7,280867.9,292708.3,303579.9,313671.6,327466.8,340378.4,352946.4,370093.0,388109.5,405542.5,408374.9,469120.8,517819.5,553487.4
 "37000","North Carolina",5,SASUMMARY,8,"..."," Real per capita personal income 4/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45877,44344,42730,42479,44045,42472,43823,45797,46302,47617,48656,50930,54314,55605,53226,(NA)
 "37000","North Carolina",5,SASUMMARY,9,"..."," Real per capita PCE 5/","Constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35537,35100,34931,34976,35339,35658,36387,37521,38007,39086,39834,41059,40864,43331,43757,(NA)
 "37000","North Carolina",5,SASUMMARY,10,"..."," Per capita personal income 6/","Dollars",25385,26158,27410,27782,27856,28709,30586,32209,34189,35960,37772,35921,35847,36816,38867,38062,39866,41617,42582,44207,46040,48369,51758,57008,58953,61839
 "37000","North Carolina",5,SASUMMARY,11,"..."," Per capita disposable personal income 7/","Dollars",22021,22717,23734,24111,24689,25721,27534,28723,30355,31777,33713,32788,32609,33073,35080,33945,35559,36820,37614,39213,41012,42991,46306,50510,51188,54995
 "37000","North Carolina",5,SASUMMARY,12,"..."," Per capita personal consumption expenditures (PCE) 8/","Dollars",19976,21184,22462,22948,23299,24167,25399,26822,27851,28953,29283,28469,29345,30356,31226,31996,33144,34154,35028,36372,37769,39105,39065,44394,48413,51081
 "37000","North Carolina",5,SASUMMARY,13,"..."," Regional price parities (RPPs) 9/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.409,91.214,92.813,93.521,93.471,93.683,93.788,93.552,93.771,93.056,92.916,91.915,91.358,93.765,94.204,(NA)
 "37000","North Carolina",5,SASUMMARY,14,"..."," Implicit regional price deflator 10/","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),82.400,81.108,84.008,86.791,88.362,89.730,91.088,91.025,92.162,93.056,94.818,95.144,95.592,102.205,109.317,(NA)
 "37000","North Carolina",5,SASUMMARY,15,"..."," Total employment (number of jobs) ","Number of jobs",4708195,4802414,4891957,4855476,4842001,4851941,4961645,5093058,5251529,5430916,5413522,5215727,5178397,5292804,5356134,5436745,5568600,5694917,5825267,5919022,6055657,6148775,6054094,6317582,6568490,6772766
 "38000","North Dakota",4,SASUMMARY,1,"..."," Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",23971.3,24069.6,24990.2,25329.8,26592.1,28326.7,28636.2,29629.0,30911.4,32529.0,35030.4,35971.3,38697.4,43300.4,53326.8,54690.9,60193.0,58694.5,54756.0,56530.2,58516.4,59408.5,55850.6,56419.2,55988.0,60348.6
